Run_Id,Time,Nsec,Time2,Date,Year,Mon,Day,Hour,Min,Sec,Dur,Dur_Day,Dur_Hour,Dur_Min,Dur_Sec,Size,IPV6_Flag,IP,SSL_Flag,Sha1,User_Id,User_Login,User_Name,User_Inv,User_Ban,User_Lock,Prob,Variant,Lang,Content_Type,Stat_Short,Status,Score,Score_Adj,Test,Import_Flag,Hidden_Flag,RO_Flag,Locale_Id,Pages,Judge_Id,
878,1576154933,555705000,20191212154853,20191212,2019,12,12,15,48,53,5512,0,1,31,52,981,0,10.55.201.219,0,9e2e3db24a7ed6c544b01deb0dcbe74aa08fc465,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
879,1576154937,393233000,20191212154857,20191212,2019,12,12,15,48,57,5516,0,1,31,56,317,0,10.55.192.132,0,db8d5304f5c8584f2f373440250a278db02f2e6a,10075,ed95070519,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
880,1576154938,449773000,20191212154858,20191212,2019,12,12,15,48,58,5517,0,1,31,57,452,0,10.55.131.123,0,f4f00794921f3a5694d3fcd9b966e7817183ebb3,10087,ed95080607,,,,,E_mem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
881,1576154942,769991000,20191212154902,20191212,2019,12,12,15,49,2,5521,0,1,32,1,360,0,10.55.193.202,0,4304feda0ebc39f7f0f50be8d5761c481319ac59,10098,ed95080618,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
882,1576154952,565662000,20191212154912,20191212,2019,12,12,15,49,12,5531,0,1,32,11,267,0,10.55.132.153,0,fd43dad0e5a1a57e549572432a0c85e17b07ca48,9806,ed95070516,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
883,1576154953,611743000,20191212154913,20191212,2019,12,12,15,49,13,5532,0,1,32,12,203,0,10.55.193.209,0,a880e3bddae26bbf1043f6b51f09db425c932f03,10088,ed95080608,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
884,1576154974,121466000,20191212154934,20191212,2019,12,12,15,49,34,5553,0,1,32,33,206,0,10.55.201.46,0,f97d16310d576d1e3b1ed68a2722d19c86f193c4,10101,ed95080621,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
885,1576154974,223648000,20191212154934,20191212,2019,12,12,15,49,34,5553,0,1,32,33,197,0,10.55.193.203,0,0b3f8679b29605775c26fe6e550d1883edc1a46c,10097,ed95080617,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
886,1576154977,918961000,20191212154937,20191212,2019,12,12,15,49,37,5556,0,1,32,36,679,0,10.55.128.152,0,56493934d7387f66d00ec36ed7e2891b10181ff6,10092,ed95080612,,,,,E-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
887,1576154986,369084000,20191212154946,20191212,2019,12,12,15,49,46,5565,0,1,32,45,369,0,10.55.193.202,0,7e097ce84d1c4faf98af3b8dd42d93c1bfa3a26b,10098,ed95080618,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
888,1576154993,263967000,20191212154953,20191212,2019,12,12,15,49,53,5572,0,1,32,52,269,0,10.55.132.153,0,3cca7155538e518881fb54a805ed33c207d8f13e,9806,ed95070516,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
889,1576154994,784598000,20191212154954,20191212,2019,12,12,15,49,54,5573,0,1,32,53,301,0,10.55.200.233,0,b9751266ee55248eae87f932e6ac32fb3b48d137,9800,ed95070509,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
890,1576155011,665363000,20191212155011,20191212,2019,12,12,15,50,11,5590,0,1,33,10,400,0,10.55.128.58,0,db0e1e4dfedbca796a48ed86da4a2f9fd67144e6,9798,ed95070507,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,2,0,2,1,0,0,0,1,0,0
891,1576155011,869823000,20191212155011,20191212,2019,12,12,15,50,11,5590,0,1,33,10,1,0,10.55.193.206,0,1b6453892473a467d07372d45eb05abc2031647a,10085,ed95080605,,,,,A,0,,text/plain,PD,Pending check,-1,0,0,1,0,0,0,1,0,0
892,1576155021,472680000,20191212155021,20191212,2019,12,12,15,50,21,5600,0,1,33,20,272,0,10.55.132.153,0,f8de19dbf731edbb59d2adde2393ba46e86b077d,9806,ed95070516,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
893,1576155025,840207000,20191212155025,20191212,2019,12,12,15,50,25,5604,0,1,33,24,10,0,10.55.132.77,0,511ac6b6ff572cc60e32fdb31c77524359780980,9805,ed95070515,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
894,1576155029,777504000,20191212155029,20191212,2019,12,12,15,50,29,5608,0,1,33,28,322,0,10.55.131.221,0,97d6c92dfcd9b3c629c757d93afc043f5e1108d9,10109,ed95031905,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
895,1576155036,264649000,20191212155036,20191212,2019,12,12,15,50,36,5615,0,1,33,35,308,0,10.55.192.132,0,c7d89d0c08805635a73ff9053d650368865214ad,10075,ed95070519,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
896,1576155037,52579000,20191212155037,20191212,2019,12,12,15,50,37,5616,0,1,33,36,981,0,10.55.201.219,0,9e2e3db24a7ed6c544b01deb0dcbe74aa08fc465,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
897,1576155039,731508000,20191212155039,20191212,2019,12,12,15,50,39,5618,0,1,33,38,130,0,10.55.133.158,0,46455915e9419847a10448bd164f88ff6188c630,10058,ed95070209,,,,,D-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
898,1576155054,966907000,20191212155054,20191212,2019,12,12,15,50,54,5633,0,1,33,53,11,0,10.55.132.77,0,7aa554469be2751926c29a62c2c0ec55c0015122,9805,ed95070515,,,,,B,0,gcc-vg,,OK,OK,20,0,1,1,0,0,0,1,0,0
899,1576155056,420370000,20191212155056,20191212,2019,12,12,15,50,56,5635,0,1,33,55,153,0,10.55.129.129,0,f209088098252e23a58cc30f49bef0cde8d38b67,10060,ed95070211,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,4,0,4,1,0,0,0,1,0,0
900,1576155057,341743000,20191212155057,20191212,2019,12,12,15,50,57,5636,0,1,33,56,371,0,10.55.193.202,0,20fc3bb75d71da9ef659199aecb52d115833f20d,10098,ed95080618,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
901,1576155065,346439000,20191212155105,20191212,2019,12,12,15,51,5,5644,0,1,34,4,159,0,10.55.132.142,0,a0f125b2d424789f3c8e79b7a9cc21d2c306c907,10067,ed95070218,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
902,1576155070,27318000,20191212155110,20191212,2019,12,12,15,51,10,5649,0,1,34,9,165,0,10.55.130.177,0,78245c248c55c337aeb17a3c0db9b1433029bb03,10100,ed95080620,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
903,1576155071,136460000,20191212155111,20191212,2019,12,12,15,51,11,5650,0,1,34,10,240,0,10.55.193.203,0,23ebbbc504ce197eceac3a09b1d4c3b4400a5c0c,10097,ed95080617,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
904,1576155086,547635000,20191212155126,20191212,2019,12,12,15,51,26,5665,0,1,34,25,159,0,10.55.133.11,0,3c073b60ccdba0107b8093b8bcdd992191fa4275,10124,ed95031920,,,,,D-DPQE,0,gcc-vg,,OK,OK,40,0,5,1,0,0,0,1,0,0
905,1576155088,770931000,20191212155128,20191212,2019,12,12,15,51,28,5667,0,1,34,27,1351,0,10.55.200.94,0,0a1dcd14669816d2a0d500082ede52faca3c3657,9794,ed95070503,,,,,F-DPQE,0,g++-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
906,1576155090,674269000,20191212155130,20191212,2019,12,12,15,51,30,5669,0,1,34,29,313,0,10.55.193.213,0,5893f18fc85ee3342afcd7873b5275421e11eed6,10091,ed95080611,,,,,arguments,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
907,1576155097,213818000,20191212155137,20191212,2019,12,12,15,51,37,5676,0,1,34,36,339,0,10.55.131.221,0,ebc48464ab5b3932e1cc87c08891e34db4a6fb37,10109,ed95031905,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
908,1576155102,553017000,20191212155142,20191212,2019,12,12,15,51,42,5681,0,1,34,41,861,0,10.55.201.219,0,0f8f2c3fd2a97a32c2b18bf5af1fae26a434a2ea,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
909,1576155104,560146000,20191212155144,20191212,2019,12,12,15,51,44,5683,0,1,34,43,310,0,10.55.133.143,0,829b82fe2181fb1fbf0c92f45b9750d9430c580b,10051,ed95070202,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
910,1576155108,13413000,20191212155148,20191212,2019,12,12,15,51,48,5687,0,1,34,47,198,0,10.55.201.46,0,07c9340ce8001e05d617d5af7e8e47fd4e4a9167,10101,ed95080621,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
911,1576155130,75257000,20191212155210,20191212,2019,12,12,15,52,10,5709,0,1,35,9,294,0,10.55.201.60,0,5da1543826e832efcd768e085d3c954d88c64428,9802,ed95070512,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
912,1576155136,79615000,20191212155216,20191212,2019,12,12,15,52,16,5715,0,1,35,15,262,0,10.55.193.203,0,ffd4cda072e344bac2d54f9beb5b98553c7450df,10097,ed95080617,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
913,1576155138,252308000,20191212155218,20191212,2019,12,12,15,52,18,5717,0,1,35,17,369,0,10.55.193.202,0,232a851f0353aba88ba0b46b46c1fdef3f81aef2,10098,ed95080618,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
914,1576155140,267395000,20191212155220,20191212,2019,12,12,15,52,20,5719,0,1,35,19,962,0,10.55.201.219,0,de59680c44afc5bde2341a1af015ef31d2d07dad,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
915,1576155140,789171000,20191212155220,20191212,2019,12,12,15,52,20,5719,0,1,35,19,764,0,10.55.133.98,0,a35a23eb7dbd77218b7e07d98ad6b699077961b4,10094,ed95080614,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
916,1576155142,677221000,20191212155222,20191212,2019,12,12,15,52,22,5721,0,1,35,21,310,0,10.55.133.143,0,a775d71736f37c640d69a3a0c4ae3dd8368e3a46,10051,ed95070202,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
917,1576155150,381643000,20191212155230,20191212,2019,12,12,15,52,30,5729,0,1,35,29,131,0,10.55.133.158,0,bf38517241f6776f765336bf4366b5c2ec931eb1,10058,ed95070209,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
918,1576155154,192320000,20191212155234,20191212,2019,12,12,15,52,34,5733,0,1,35,33,211,0,10.55.130.177,0,3a9a978cac0ad9236dca20cc04794ceacfb296ef,10100,ed95080620,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
919,1576155169,149205000,20191212155249,20191212,2019,12,12,15,52,49,5748,0,1,35,48,260,0,10.55.193.203,0,ac0cf6d49d66230ac70406a70ed5203a38bbc8ac,10097,ed95080617,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
920,1576155187,267388000,20191212155307,20191212,2019,12,12,15,53,7,5766,0,1,36,6,313,0,10.55.193.213,0,5893f18fc85ee3342afcd7873b5275421e11eed6,10091,ed95080611,,,,,arguments,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
921,1576155187,416174000,20191212155307,20191212,2019,12,12,15,53,7,5766,0,1,36,6,321,0,10.55.193.202,0,147db2b89e90f100415a226061bf9f176160deec,10098,ed95080618,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
922,1576155200,283365000,20191212155320,20191212,2019,12,12,15,53,20,5779,0,1,36,19,173,0,10.55.132.142,0,754a5e6988d053fdcf1bc4e49e2bf28a4348c3a4,10067,ed95070218,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
923,1576155200,970708000,20191212155320,20191212,2019,12,12,15,53,20,5779,0,1,36,19,243,0,10.55.128.191,0,114f557bfbd5d716d168ec22c700efffc790bc70,10111,ed95031907,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
924,1576155204,603062000,20191212155324,20191212,2019,12,12,15,53,24,5783,0,1,36,23,187,0,10.55.129.195,0,55aa298e1c422f566a926dd4743007a9366eb5f9,10110,ed95031906,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
925,1576155218,973311000,20191212155338,20191212,2019,12,12,15,53,38,5797,0,1,36,37,249,0,10.55.200.130,0,0e25d9d80b8a9e228e683b9c00d0f4e171a7103d,9797,ed95070506,,,,,E-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
926,1576155223,825016000,20191212155343,20191212,2019,12,12,15,53,43,5802,0,1,36,42,814,0,10.55.192.105,0,13937b9faa720de2b131225b0060ac5897dade71,10053,ed95070204,,,,,F-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
927,1576155230,287826000,20191212155350,20191212,2019,12,12,15,53,50,5809,0,1,36,49,242,0,10.55.130.177,0,a6e65f16d726c4612266eae1944c3299013a3336,10100,ed95080620,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
928,1576155238,235808000,20191212155358,20191212,2019,12,12,15,53,58,5817,0,1,36,57,1323,0,10.55.200.94,0,67c4ac58699e0d8d4c4b22dc996b194039ad7527,9794,ed95070503,,,,,F-DPQE,0,g++-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
929,1576155245,340927000,20191212155405,20191212,2019,12,12,15,54,5,5824,0,1,37,4,324,0,10.55.193.202,0,9c42496976702ffb974782eaebc73454c6d1ce43,10098,ed95080618,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
930,1576155250,580400000,20191212155410,20191212,2019,12,12,15,54,10,5829,0,1,37,9,815,0,10.55.192.105,0,c94c868735b99b9ad70397d35e67a4f1896fa0ab,10053,ed95070204,,,,,F-DPQE,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
931,1576155260,178165000,20191212155420,20191212,2019,12,12,15,54,20,5839,0,1,37,19,292,0,10.55.193.203,0,37d919fd75dbd7c547938ddab21d38aa58c798d7,10097,ed95080617,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
932,1576155263,409047000,20191212155423,20191212,2019,12,12,15,54,23,5842,0,1,37,22,1,0,10.55.200.59,0,da4b9237bacccdf19c0760cab7aec4a8359010b0,10123,ed95031919,,,,,A,0,,text/plain,PD,Pending check,-1,0,0,1,0,0,0,1,0,0
933,1576155276,989250000,20191212155436,20191212,2019,12,12,15,54,36,5855,0,1,37,35,237,0,10.55.132.84,0,0816f2f4478dbb84449e0ec94536b8ff38f8b7ab,10106,ed95031902,,,,,C-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
934,1576155277,738713000,20191212155437,20191212,2019,12,12,15,54,37,5856,0,1,37,36,1178,0,10.55.201.219,0,79f0ec627879be0180f40f7ea1bf935f96a8231e,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
935,1576155279,682608000,20191212155439,20191212,2019,12,12,15,54,39,5858,0,1,37,38,268,0,10.55.130.86,0,87d70168218f90a2c2dc3a66026e74c9d5ee4948,10076,ed95070520,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
936,1576155281,171760000,20191212155441,20191212,2019,12,12,15,54,41,5860,0,1,37,40,222,0,10.55.201.46,0,b94fc3d200c416eb1cc7f460b83acf98876834bd,10101,ed95080621,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
937,1576155290,788752000,20191212155450,20191212,2019,12,12,15,54,50,5869,0,1,37,49,296,0,10.55.193.203,0,36ae43ae3124e4a8221f30c5d01b17b8964dd699,10097,ed95080617,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
938,1576155291,410428000,20191212155451,20191212,2019,12,12,15,54,51,5870,0,1,37,50,315,0,93.175.29.93,0,3595dca55700a348bccbcb92058e1571c695dee4,10114,ed95031910,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
939,1576155291,664591000,20191212155451,20191212,2019,12,12,15,54,51,5870,0,1,37,50,149,0,10.55.193.206,0,742917b2cdf5cb7ecb3b48f5e03acffd3deb6f9d,10085,ed95080605,,,,,arguments,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
940,1576155294,474177000,20191212155454,20191212,2019,12,12,15,54,54,5873,0,1,37,53,215,0,10.55.129.195,0,fbb088c4514b38530cc594bc73d5794006432d12,10110,ed95031906,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
941,1576155295,35105000,20191212155455,20191212,2019,12,12,15,54,55,5874,0,1,37,54,317,0,10.55.201.72,0,77ed491a906c2c866d3eca5805a8b2cc7e10bcfa,10074,ed95070510,,,,,E_mem-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
942,1576155298,517177000,20191212155458,20191212,2019,12,12,15,54,58,5877,0,1,37,57,1,0,10.55.200.59,0,da4b9237bacccdf19c0760cab7aec4a8359010b0,10123,ed95031919,,,,,A,0,,text/plain,PD,Pending check,-1,0,0,1,0,0,0,1,0,0
943,1576155310,386962000,20191212155510,20191212,2019,12,12,15,55,10,5889,0,1,38,9,278,0,10.55.192.88,0,f9698dd8be6ef194e0988e3b442f4321a34b62ff,10057,ed95070208,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
944,1576155311,963979000,20191212155511,20191212,2019,12,12,15,55,11,5890,0,1,38,10,3325,0,10.55.201.166,0,3ef0893a68eef42aac1bc1898a025fa345323e37,10062,ed95070213,,,,,E_mem-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
945,1576155315,439476000,20191212155515,20191212,2019,12,12,15,55,15,5894,0,1,38,14,227,0,10.55.133.231,0,50376d64450f6bddec33a3fddf3d8da2d01ccdb8,9801,ed95070511,,,,,C-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
946,1576155345,185595000,20191212155545,20191212,2019,12,12,15,55,45,5924,0,1,38,44,235,0,10.55.201.46,0,98467a15698c7079a4897f869169be1209e4055c,10101,ed95080621,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
947,1576155345,303324000,20191212155545,20191212,2019,12,12,15,55,45,5924,0,1,38,44,325,0,10.55.133.143,0,4cb909b38403b21f791dd17268ad6a807519d660,10051,ed95070202,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
948,1576155349,225129000,20191212155549,20191212,2019,12,12,15,55,49,5928,0,1,38,48,150,0,10.55.193.206,0,1ad89d2b0896c01a2665ed0fb05e7b70f137fdfd,10085,ed95080605,,,,,arguments,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
949,1576155360,137597000,20191212155600,20191212,2019,12,12,15,56,0,5939,0,1,38,59,341,0,10.55.132.229,0,7b2728c59a77857242058d744eb2a17b029cd93a,9808,ed95070518,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
950,1576155360,526204000,20191212155600,20191212,2019,12,12,15,56,0,5939,0,1,38,59,14,0,10.55.200.94,0,daef61079be9ce23c2583a30ca8a85b174d5fe5d,9794,ed95070503,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
951,1576155362,157480000,20191212155602,20191212,2019,12,12,15,56,2,5941,0,1,39,1,332,0,10.55.133.143,0,23635f5aac6d388b7ee8dc5bfb675cd72691bf71,10051,ed95070202,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
952,1576155368,593599000,20191212155608,20191212,2019,12,12,15,56,8,5947,0,1,39,7,371,0,10.55.131.221,0,0cf829709c09e8d62b3b5ec523c840ce74a990bc,10109,ed95031905,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
953,1576155375,314874000,20191212155615,20191212,2019,12,12,15,56,15,5954,0,1,39,14,165,0,10.55.130.177,0,a4b81e34a284cec150609f3203159ba78e91bdc2,10100,ed95080620,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
954,1576155382,806810000,20191212155622,20191212,2019,12,12,15,56,22,5961,0,1,39,21,15,0,10.55.200.94,0,50408da941ee98f8f05cf0eed94aebfd539fb7eb,9794,ed95070503,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
955,1576155382,971064000,20191212155622,20191212,2019,12,12,15,56,22,5961,0,1,39,21,217,0,10.55.129.129,0,a4aeb35c051d9739ff581341f16e665be74d1e26,10060,ed95070211,,,,,D-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
956,1576155392,931252000,20191212155632,20191212,2019,12,12,15,56,32,5971,0,1,39,31,332,0,10.55.133.143,0,85899b9783a057d227931825a282cbd65f3fe68a,10051,ed95070202,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
957,1576155398,946017000,20191212155638,20191212,2019,12,12,15,56,38,5977,0,1,39,37,757,0,10.55.192.105,0,1dca851cafe18e4751d16bfe849cc687a1ad69b4,10053,ed95070204,,,,,F-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
958,1576155409,446702000,20191212155649,20191212,2019,12,12,15,56,49,5988,0,1,39,48,1116,0,10.55.201.219,0,51d9b067eb76fd4dff51e387cc32e6a5c81b22a4,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
959,1576155421,157105000,20191212155701,20191212,2019,12,12,15,57,1,6000,0,1,40,0,2226,0,10.55.131.227,0,4e65e441a04c54d460f026291550e81896c87f05,10063,ed95070214,,,,,F-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
960,1576155427,834827000,20191212155707,20191212,2019,12,12,15,57,7,6006,0,1,40,6,177,0,10.55.129.129,0,dd4fda2bcce528e83699978dbf10399836876084,10060,ed95070211,,,,,D-DPQE,0,gcc-vg,,OK,OK,40,0,5,1,0,0,0,1,0,0
961,1576155429,597584000,20191212155709,20191212,2019,12,12,15,57,9,6008,0,1,40,8,153,0,10.55.193.214,0,e5dd33b1f447e075e89a43c9fee1b8823c7db541,10090,ed95080610,,,,,D-DPQE,0,gcc-vg,,PT,Partial solution,2,0,2,1,0,0,0,1,0,0
962,1576155431,123877000,20191212155711,20191212,2019,12,12,15,57,11,6010,0,1,40,10,777,0,10.55.192.105,0,d424816e3c5eced9e2eb4bde6663242b397f5603,10053,ed95070204,,,,,F-DPQE,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
963,1576155436,785040000,20191212155716,20191212,2019,12,12,15,57,16,6015,0,1,40,15,829,0,10.55.128.34,0,9370e7b7ec00646baea8e157bc51692ca49e9cfa,10064,ed95070215,,,,,F-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
964,1576155437,122851000,20191212155717,20191212,2019,12,12,15,57,17,6016,0,1,40,16,2205,0,10.55.131.227,0,1a5a0cf4d2d3d600d76e3a1086efa21604f93090,10063,ed95070214,,,,,F-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
965,1576155439,902852000,20191212155719,20191212,2019,12,12,15,57,19,6018,0,1,40,18,1116,0,10.55.201.219,0,51d9b067eb76fd4dff51e387cc32e6a5c81b22a4,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
966,1576155444,609037000,20191212155724,20191212,2019,12,12,15,57,24,6023,0,1,40,23,151,0,10.55.193.206,0,eecf1c71f8b18646651d6159116c407e2722a3e1,10085,ed95080605,,,,,arguments,0,gcc-vg,,OK,OK,40,0,6,1,0,0,0,1,0,0
967,1576155455,187889000,20191212155735,20191212,2019,12,12,15,57,35,6034,0,1,40,34,245,0,10.55.128.191,0,abc9397ae25ca2664748f2dfb7947217ae2fe783,10111,ed95031907,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
968,1576155461,977568000,20191212155741,20191212,2019,12,12,15,57,41,6040,0,1,40,40,1109,0,10.55.201.219,0,60e4d25493d69123e738131fce6255fb8b5a6333,9803,ed95070513,,,,,G-DPQE,0,gcc-vg,,PT,Partial solution,1,0,1,1,0,0,0,1,0,0
969,1576155475,662559000,20191212155755,20191212,2019,12,12,15,57,55,6054,0,1,40,54,225,0,10.55.133.231,0,0b1b7a9648ab3fce8a54121de72610ca02b84c2d,9801,ed95070511,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
970,1576155483,322842000,20191212155803,20191212,2019,12,12,15,58,3,6062,0,1,41,2,225,0,10.55.133.186,0,ba86fb0309572b085b583c82671944188cd710f5,10115,ed95031911,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
971,1576155491,812860000,20191212155811,20191212,2019,12,12,15,58,11,6070,0,1,41,10,127,0,10.55.132.84,0,4e7b887e593924336a20fb6d1eb5234e85c17894,10106,ed95031902,,,,,C-DPQE,0,gcc-vg,,PT,Partial solution,2,0,1,1,0,0,0,1,0,0
972,1576155499,669255000,20191212155819,20191212,2019,12,12,15,58,19,6078,0,1,41,18,377,0,10.55.131.221,0,068cc8498256e6fd93e3c15606787517ba9d1624,10109,ed95031905,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
